task_id,difficulty,prompt,canonical_query,generated_query,canonical_success,generated_success,is_correct,is_strict_match,match_type,execution_accuracy,f1_score,precision,recall,jaccard_similarity,query_similarity,canonical_count,generated_count,true_positives,false_positives,false_negatives,details
32.1,Medium technical prompt,Count the distinct ASes in the Country with country_code 'JP' or 'US'.,"MATCH (a:AS)-[:COUNTRY]-(cc:Country) WHERE cc.country_code = 'JP' OR cc.country_code = 'US' WITH cc.country_code AS code, count(DISTINCT a) AS c RETURN c","MATCH (a:AS)-[:COUNTRY]-(c:Country) WHERE c.country_code IN ['JP', 'US'] RETURN count(DISTINCT a)",True,True,False,False,no_overlap,0.0,0.0,0.0,0.0,0.0,0.4815,2,1,0,1,2,TP:0 FP:1 FN:2 | No common results
32.2,Medium general prompt,Count the ASes in Japan and the United States.,"MATCH (a:AS)-[:COUNTRY]-(cc:Country) WHERE cc.country_code = 'JP' OR cc.country_code = 'US' WITH cc.country_code AS code, count(DISTINCT a) AS c RETURN c","MATCH (a:AS)-[:COUNTRY]-(c:Country) WHERE c.country_code IN ['JP', 'US'] RETURN c.name AS country, count(DISTINCT a) AS number_of_ases",True,True,True,False,semantic_equivalent_node_property,1.0,1.0,1.0,1.0,1.0,0.5,2,2,2,0,0,Generated returns full nodes (2 values)
33.1,Medium technical prompt,Find the total number of distinct ASes that originate a prefix in the Country with country_code 'JP',MATCH (:Country {country_code: 'JP'})-[:COUNTRY]-(as:AS)-[:ORIGINATE]-(:Prefix) RETURN count(DISTINCT as) AS totalASWithPrefix,MATCH (a:AS)-[:ORIGINATE]->(p:Prefix)-[:COUNTRY]->(:Country {country_code: 'JP'}) RETURN COUNT(DISTINCT a),True,True,False,False,numeric_mismatch,0.0,0.0,0.0,0.0,0.0,0.55,1,1,0,1,1,Values differ: 768.0 vs 1374.0 (44.10%)
33.2,Medium general prompt,Count ASes in Japan that originate prefixes.,MATCH (:Country {country_code: 'JP'})-[:COUNTRY]-(as:AS)-[:ORIGINATE]-(:Prefix) RETURN count(DISTINCT as) AS totalASWithPrefix,"MATCH (:Prefix)<-[:ORIGINATE]-(a:AS)-[:COUNTRY]-(:Country {country_code: 'JP'})
RETURN count(DISTINCT a)",True,True,True,True,numeric_exact_match,1.0,1.0,1.0,1.0,1.0,0.6111,1,1,1,0,0,Exact match: 768.0
36.1,Hard technical prompt,Find all distinct Country's country codes for all ASes connected to the OpaqueID that is assigned to the AS with asn 1233 or the AS with asn 2497.,"MATCH (a:AS)-[:ASSIGNED]-(oid:OpaqueID) WHERE a.asn IN [1233, 2497] WITH oid MATCH (oid)--(other:AS)--(cc:Country) RETURN DISTINCT cc.country_code","MATCH (a:AS)--(o:OpaqueID)--(b:AS)-[:COUNTRY]-(c:Country) WHERE a.asn IN [1233, 2497] AND NOT b.asn IN [1233, 2497] RETURN DISTINCT c.country_code",True,True,True,False,semantic_equivalent,1.0,1.0,1.0,1.0,1.0,0.3939,10,10,10,0,0,TP:10 FP:0 FN:0
36.2,Hard general prompt,Find the country codes for all ASes assigned to the same OpaqueID as AS1233 or AS2497.,"MATCH (a:AS)-[:ASSIGNED]-(oid:OpaqueID) WHERE a.asn IN [1233, 2497] WITH oid MATCH (oid)--(other:AS)--(cc:Country) RETURN DISTINCT cc.country_code","MATCH (a:AS)--(o:OpaqueID)--(s:AS)-[:COUNTRY]-(c:Country)
WHERE a.asn IN [1233, 2497] AND NOT s.asn IN [1233, 2497]
RETURN DISTINCT c.country_code",True,True,True,False,semantic_equivalent,1.0,1.0,1.0,1.0,1.0,0.3939,10,10,10,0,0,TP:10 FP:0 FN:0
37.1,Medium technical prompt,Find the nodes that have relationships to the Prefix with prefix 1.1.1.0/24. Do not take account the direction of the relationship.,MATCH (:Prefix {prefix:'1.1.1.0/24'})--(neighbor) RETURN neighbor,MATCH (p:Prefix {prefix: '1.1.1.0/24'})--(neighbor) RETURN neighbor,True,True,True,True,exact_match,1.0,1.0,1.0,1.0,1.0,0.875,124,124,22,0,0,TP:22 FP:0 FN:0
37.2,Medium general prompt,Return everything that is connected with 1.1.1.0/24.,MATCH (:Prefix {prefix:'1.1.1.0/24'})--(neighbor) RETURN neighbor,MATCH (p:Prefix {prefix: '1.1.1.0/24'})--(neighbor) RETURN neighbor,True,True,True,True,exact_match,1.0,1.0,1.0,1.0,1.0,0.875,124,124,22,0,0,TP:22 FP:0 FN:0
38.1,Hard technical prompt,Find distinct Country's country_codes that connect via a relationship with reference_name 'nro.delegated_stats' to the AS with asn 109.,MATCH (:AS {asn:109})-[{reference_name:'nro.delegated_stats'}]-(cc:Country) RETURN DISTINCT cc.country_code,MATCH (:AS {asn: 109})-[r:COUNTRY {reference_name: 'nro.delegated_stats'}]-(c:Country) RETURN DISTINCT c.country_code,True,True,True,False,semantic_equivalent_answer,1.0,1.0,1.0,1.0,1.0,0.6,1,1,1,0,0,Same answer values: {'US'}
38.2,Hard general prompt,Find the country codes for the countries in which AS109 is registered according to the NRO delegated stats.,MATCH (:AS {asn:109})-[{reference_name:'nro.delegated_stats'}]-(cc:Country) RETURN DISTINCT cc.country_code,"MATCH (:AS {asn: 109})-[:COUNTRY {reference_name: 'nro.delegated_stats'}]-(c:Country)
RETURN c.country_code",True,True,True,False,semantic_equivalent_answer,1.0,1.0,1.0,1.0,1.0,0.5714,1,1,1,0,0,Same answer values: {'US'}
39.1,Medium technical prompt,Find IXP nodes where the AS with asn 109 is member of together with their corresponding Country node.,"MATCH (iij:AS {asn:109})-[:MEMBER_OF]-(ix:IXP)--(cc:Country) RETURN ix, cc","MATCH (:AS {asn: 109})-[:MEMBER_OF]->(ixp:IXP)-[:COUNTRY]->(country:Country)
RETURN ixp, country",True,True,True,False,semantic_equivalent,1.0,1.0,1.0,1.0,1.0,0.4,36,36,10,0,0,TP:10 FP:0 FN:0
39.2,Medium general prompt,Find IXP nodes and their respective country nodes for IXPs of which AS109 is a member.,"MATCH (iij:AS {asn:109})-[:MEMBER_OF]-(ix:IXP)--(cc:Country) RETURN ix, cc","MATCH (:AS {asn: 109})-[:MEMBER_OF]->(ix:IXP)--(cc:Country)
RETURN ix, cc",True,True,True,True,exact_match,1.0,1.0,1.0,1.0,1.0,0.8571,36,36,10,0,0,TP:10 FP:0 FN:0
40.1,Hard technical prompt,Find all the DomainName nodes with a rank below or equal 50000 that resolve to an IP originated by the AS with asn 109.,MATCH (:Ranking)-[r:RANK]-(dn:DomainName)--(:HostName)--(ip:IP)--(pfx:Prefix)-[:ORIGINATE]-(iij:AS {asn:109}) WHERE r.rank <= 50000 RETURN dn,MATCH (n:AS {asn:109})-[:ORIGINATE]-(p:Prefix)--(i:IP)--(:HostName)--(d:DomainName)-[r:RANK]-(:Ranking) WHERE r.rank<=50000 RETURN DISTINCT d.name,True,True,True,False,semantic_equivalent,1.0,1.0,1.0,1.0,1.0,0.6071,3440,4,4,0,0,TP:4 FP:0 FN:0
40.2,Hard general prompt,Retrieve domain name nodes in the top 50000 associated with IP addresses of AS109.,MATCH (:Ranking)-[r:RANK]-(dn:DomainName)--(:HostName)--(ip:IP)--(pfx:Prefix)-[:ORIGINATE]-(iij:AS {asn:109}) WHERE r.rank <= 50000 RETURN dn,"MATCH (d:DomainName)-[r:RANK]-(:Ranking)
WHERE r.rank < 50000
MATCH (d)--(:HostName)--(:IP)--(:Prefix)<-[:ORIGINATE]-(a:AS {asn: 109})
RETURN DISTINCT d.name",True,True,True,False,semantic_equivalent,1.0,1.0,1.0,1.0,1.0,0.5333,3440,4,4,0,0,TP:4 FP:0 FN:0
41.1,Easy technical prompt,Find all the Facility nodes that are located in the Country with country_code 'JP' or 'US' and return the Facility node with a count of distinct AS nodes per facility in descending order of the count.,"MATCH (c:Country)--(f:Facility)--(a:AS) WHERE c.country_code = 'JP' OR c.country_code = 'US' RETURN f, count(DISTINCT a) AS nb_as ORDER BY nb_as DESC","MATCH (as:AS)-[:LOCATED_IN]->(f:Facility)-[:COUNTRY]->(c:Country) WHERE c.country_code IN ['JP', 'US'] WITH f, count(DISTINCT as) AS as_count RETURN f, as_count ORDER BY as_count DESC",True,True,True,False,semantic_equivalent,1.0,1.0,1.0,1.0,1.0,0.4737,1178,1178,1178,0,0,TP:1178 FP:0 FN:0
41.2,Easy general prompt,Get all facilities in Japan or United States and count the number of unique ASes per facility. Order the result by descending number of unique ASes.,"MATCH (c:Country)--(f:Facility)--(a:AS) WHERE c.country_code = 'JP' OR c.country_code = 'US' RETURN f, count(DISTINCT a) AS nb_as ORDER BY nb_as DESC","MATCH (c:Country)<-[:COUNTRY]-(fac:Facility)<-[:LOCATED_IN]-(as:AS) WHERE c.name IN ['Japan', 'United States'] WITH fac, count(DISTINCT as) AS as_count RETURN fac.name AS facility_name, as_count ORDER BY as_count DESC",True,True,True,False,semantic_equivalent_node_property,1.0,1.0,1.0,1.0,1.0,0.2889,1178,74,101,0,0,Generated returns properties (101 values)
42.1,Medium technical prompt,Find the country_code of Facility nodes in which the AS with Country country_code 'JP' connected by relationship with reference_org 'NRO' are located and return the facility country_code and number of distinct ASes in descending order by number of distinct ASes.,"MATCH (net_country:Country)-[:COUNTRY {reference_org:'NRO'}]-(net:AS)-[:LOCATED_IN]-(fac:Facility)--(fac_country:Country) WHERE net_country.country_code = 'JP' RETURN fac_country.country_code, count(DISTINCT net) AS nb_AS ORDER BY nb_AS DESC","MATCH (a:AS)-[:COUNTRY {reference_org: 'NRO'}]->(:Country {country_code: 'JP'})
MATCH (a)-[:LOCATED_IN]->(f:Facility)-[:COUNTRY]->(fc:Country)
RETURN fc.country_code AS facility_country_code, count(DISTINCT a) AS number_of_ASes
ORDER BY number_of_ASes DESC",True,True,True,False,semantic_equivalent,1.0,1.0,1.0,1.0,1.0,0.3864,11,11,11,0,0,TP:11 FP:0 FN:0
42.2,Medium general prompt,Find the country codes of facilities that host Japanese ASes as specified by NRO and return the number of ASes per country. Order the result by descending number of ASes per country.,"MATCH (net_country:Country)-[:COUNTRY {reference_org:'NRO'}]-(net:AS)-[:LOCATED_IN]-(fac:Facility)--(fac_country:Country) WHERE net_country.country_code = 'JP' RETURN fac_country.country_code, count(DISTINCT net) AS nb_AS ORDER BY nb_AS DESC","MATCH (a:AS)-[:COUNTRY {reference_name:'nro.delegated_stats'}]->(:Country {country_code:'JP'}), (a)-[:LOCATED_IN]->(f:Facility), (f)-[:COUNTRY]->(c:Country) RETURN c.country_code AS country_code, count(DISTINCT a) AS number_of_ASes ORDER BY number_of_ASes DESC",True,True,True,False,semantic_equivalent,1.0,1.0,1.0,1.0,1.0,0.3261,11,11,11,0,0,TP:11 FP:0 FN:0
43.1,Medium technical prompt,Find the AS in the Country with country_code 'JP' or 'US' that is located in the largest number of facilities and return the asn and number of facilities.,"MATCH (net_country:Country)-[:COUNTRY {reference_org:'NRO'}]-(net:AS)-[:LOCATED_IN]-(fac:Facility) WHERE net_country.country_code = 'JP' OR net_country.country_code = 'US' RETURN net.asn, count(DISTINCT fac) AS nb_fac ORDER BY nb_fac DESC LIMIT 1","MATCH (c:Country)<-[:COUNTRY]-(a:AS)-[:LOCATED_IN]->(f:Facility)
WHERE c.country_code IN ['JP', 'US']
WITH a, count(DISTINCT f) AS facility_count
RETURN a.asn AS asn, facility_count AS number_of_facilities
ORDER BY number_of_facilities DESC
LIMIT 1",True,True,True,True,exact_match,1.0,1.0,1.0,1.0,1.0,0.36,1,1,2,0,0,"All columns match: net.asn=174, nb_fac=817"
43.2,Medium general prompt,Retrieve the ASN that is present at the largest number of facilities in Japan or United States. Also return the number of facilities.,"MATCH (net_country:Country)-[:COUNTRY {reference_org:'NRO'}]-(net:AS)-[:LOCATED_IN]-(fac:Facility) WHERE net_country.country_code = 'JP' OR net_country.country_code = 'US' RETURN net.asn, count(DISTINCT fac) AS nb_fac ORDER BY nb_fac DESC LIMIT 1","MATCH (c:Country)--(f:Facility)--(a:AS)
WHERE c.country_code = 'JP' OR c.country_code = 'US'
WITH a, count(DISTINCT f) as nb_fac
RETURN a.asn, nb_fac ORDER BY nb_fac DESC LIMIT 1",True,True,True,False,semantic_equivalent_answer,1.0,1.0,1.0,1.0,1.0,0.5,1,1,2,0,0,Identifiers match: net.asn=174; metrics differ: nb_fac:817 vs nb_fac:405
44.1,Medium technical prompt,Find the Country's country_code of the Prefix nodes that originated from AS nodes located in Country with country_code 'JP'.,MATCH (net_country:Country)-[:COUNTRY]-(net:AS)-[:ORIGINATE]-(pfx:Prefix)-[:COUNTRY]-(pfx_country:Country) WHERE net_country.country_code = 'JP' RETURN pfx_country.country_code,"MATCH (net_country:Country)<-[:COUNTRY]-(net:AS)-[:ORIGINATE]->(pfx:Prefix)-[:COUNTRY]->(pfx_country:Country)
WHERE net_country.country_code = 'JP'
RETURN pfx_country.country_code",True,True,True,True,exact_match,1.0,1.0,1.0,1.0,1.0,0.8571,164624,164624,152,0,0,TP:152 FP:0 FN:0
44.2,Medium general prompt,Get the geolocation of prefixes announced by Japanese ASes.,MATCH (net_country:Country)-[:COUNTRY]-(net:AS)-[:ORIGINATE]-(pfx:Prefix)-[:COUNTRY]-(pfx_country:Country) WHERE net_country.country_code = 'JP' RETURN pfx_country.country_code,"MATCH (:Country {country_code: 'JP'})<-[:COUNTRY]-(as:AS)-[:ORIGINATE]->(pfx:Prefix)-[:COUNTRY]->(pfx_country:Country)
RETURN DISTINCT pfx_country.country_code",True,True,True,False,semantic_equivalent,1.0,1.0,1.0,1.0,1.0,0.5417,164624,152,152,0,0,TP:152 FP:0 FN:0
45.1,Medium technical prompt,Find the distinct Country's country_code of the Prefix nodes that originated from AS nodes located in the Country with country_code 'JP'.,MATCH (net_country:Country)-[:COUNTRY]-(net:AS)-[:ORIGINATE]-(pfx:Prefix)-[:COUNTRY]-(pfx_country:Country) WHERE net_country.country_code = 'JP' RETURN DISTINCT pfx_country.country_code,"MATCH (net_country:Country {country_code: 'JP'})<-[:COUNTRY]-(net:AS)-[:ORIGINATE]->(pfx:Prefix)-[:COUNTRY]->(pfx_country:Country)
RETURN DISTINCT pfx_country.country_code",True,True,True,True,exact_match,1.0,1.0,1.0,1.0,1.0,0.6957,152,152,152,0,0,TP:152 FP:0 FN:0
45.2,Medium general prompt,Get the country codes of prefixes announced by ASes in Japan.,MATCH (net_country:Country)-[:COUNTRY]-(net:AS)-[:ORIGINATE]-(pfx:Prefix)-[:COUNTRY]-(pfx_country:Country) WHERE net_country.country_code = 'JP' RETURN DISTINCT pfx_country.country_code,MATCH (net_country:Country)-[:COUNTRY]-(net:AS)-[:ORIGINATE]-(pfx:Prefix)-[:COUNTRY]-(pfx_country:Country) WHERE net_country.country_code = 'JP' RETURN DISTINCT pfx_country.country_code,True,True,True,True,exact_match,1.0,1.0,1.0,1.0,1.0,1.0,152,152,152,0,0,TP:152 FP:0 FN:0
46.1,Medium technical prompt,Find the asn of the AS node with the largest number of Prefix nodes in Country with country_code 'JP' or 'US' and return the asn and the number of prefixes.,"MATCH (net:AS)-[:ORIGINATE]-(pfx:Prefix)--(pfx_country:Country) WHERE pfx_country.country_code = 'JP' OR pfx_country.country_code = 'US' RETURN net.asn, COUNT(DISTINCT pfx) as pfx_count ORDER BY pfx_count DESC LIMIT 1","MATCH (a:AS)-[:ORIGINATE]->(p:Prefix)-[:COUNTRY]->(c:Country) WHERE c.country_code IN ['JP', 'US'] WITH a, count(p) AS prefix_count RETURN a.asn AS asn, prefix_count ORDER BY prefix_count DESC LIMIT 1",True,True,True,False,semantic_equivalent_answer,1.0,1.0,1.0,1.0,1.0,0.3478,1,1,1,0,0,Same answer values: {16509}
46.2,Medium general prompt,Get the ASN with the largest footprint in Japan or United States.,"MATCH (net:AS)-[:ORIGINATE]-(pfx:Prefix)--(pfx_country:Country) WHERE pfx_country.country_code = 'JP' OR pfx_country.country_code = 'US' RETURN net.asn, COUNT(DISTINCT pfx) as pfx_count ORDER BY pfx_count DESC LIMIT 1","MATCH (a:AS)-[p:POPULATION]-(c:Country)
WHERE c.country_code IN ['JP', 'US']
RETURN a.asn AS asn, c.name AS country, p.percent AS footprint
ORDER BY footprint DESC",True,True,False,False,no_overlap,0.0,0.0,0.0,0.0,0.0,0.25,1,596,0,596,1,TP:0 FP:596 FN:1 | No common results
47.1,Medium technical prompt,"Find a graph which shows the HostName nodes, the IP nodes, the Prefix nodes and the AS nodes of all the HostName nodes with name which it ends with '.jp'. Also, the HostName nodes should have rank below 10000.","MATCH (:Ranking)-[r:RANK]-(dn:HostName)--(ip:IP)--(pfx:Prefix)-[:ORIGINATE]-(net:AS) WHERE dn.name ENDS WITH '.jp' AND r.rank<10000 RETURN dn.name, ip.ip, pfx.prefix, net.asn","MATCH (:Ranking)-[r:RANK]-(dn:HostName)-[:RESOLVES_TO]->(ip:IP)-[:PART_OF]-(pfx:Prefix)-[:ORIGINATE]-(net:AS) WHERE dn.name ENDS WITH '.jp' AND r.rank<10000 RETURN dn, ip, pfx, net",True,True,True,False,semantic_equivalent_node_property,1.0,1.0,1.0,1.0,1.0,0.6765,125851,125851,16404,0,0,Generated returns full nodes (16404 values)
47.2,Medium general prompt,Get a graph of the host name distribution of the Japanese host name.,"MATCH (:Ranking)-[r:RANK]-(dn:HostName)--(ip:IP)--(pfx:Prefix)-[:ORIGINATE]-(net:AS) WHERE dn.name ENDS WITH '.jp' AND r.rank<10000 RETURN dn.name, ip.ip, pfx.prefix, net.asn","MATCH (domain:DomainName)<-[:PART_OF]-(hostname:HostName)-[:RESOLVES_TO]->(ip:IP)-[:PART_OF]->(prefix:Prefix)<-[:ORIGINATE]-(as:AS) WHERE domain.name ENDS WITH '.jp' RETURN as.asn, count(DISTINCT hostname) AS hostname_count ORDER BY hostname_count DESC LIMIT 100",False,True,False,False,canonical_failed,0.0,0.0,0.0,0.0,0.0,0.2549,0,100,0,0,0,Canonical failed: Existing exports of data: object cannot be re-size | Query similarity: 25.5%
49.1,Easy technical prompt,Find Name nodes directly connected to AS node with asn 109 and return the distinctnames.,MATCH (:AS {asn:109})--(n:Name) RETURN DISTINCT n.name,"MATCH (:AS {asn: 109})-[:NAME]-(n:Name)
RETURN DISTINCT n.name",True,True,True,True,exact_match,1.0,1.0,1.0,1.0,1.0,0.9,3,3,3,0,0,TP:3 FP:0 FN:0
49.2,Easy general prompt,Find all the names of AS109.,MATCH (:AS {asn:109})--(n:Name) RETURN DISTINCT n.name,MATCH (:AS {asn: 109})-[:NAME]-(n:Name) RETURN DISTINCT n.name,True,True,True,True,exact_match,1.0,1.0,1.0,1.0,1.0,0.9,3,3,3,0,0,TP:3 FP:0 FN:0
50.1,Easy technical prompt,Find nodes of any type that are connected to the node corresponding to Prefix '1.1.1.0/24'.,MATCH (:Prefix {prefix:'1.1.1.0/24'})--(neighbor) RETURN neighbor,MATCH (p:Prefix {prefix: '1.1.1.0/24'})--(neighbor) RETURN neighbor,True,True,True,True,exact_match,1.0,1.0,1.0,1.0,1.0,0.875,124,124,22,0,0,TP:22 FP:0 FN:0
50.2,Easy general prompt,Get everything related to prefix '1.1.1.0/24'.,MATCH (:Prefix {prefix:'1.1.1.0/24'})--(neighbor) RETURN neighbor,MATCH (p:Prefix {prefix: '1.1.1.0/24'})--(neighbor) RETURN neighbor,True,True,True,True,exact_match,1.0,1.0,1.0,1.0,1.0,0.875,124,124,22,0,0,TP:22 FP:0 FN:0
51.1,Easy technical prompt,Get a Country node directly connected to AS with asn 109 and that comes from NRO's delegated stats.,MATCH (:AS {asn:109})-[{reference_name:'nro.delegated_stats'}]-(cc:Country) RETURN cc,"MATCH (:AS {asn: 109})-[:COUNTRY {reference_name: 'nro.delegated_stats'}]-(c:Country)
RETURN c",True,True,True,False,semantic_equivalent_answer,1.0,1.0,1.0,1.0,1.0,0.6154,1,1,2,0,0,"Same answer values: {'US', 'United States of America'}"
51.2,Easy general prompt,Find the country of AS109 using the NRO's delegated stats,MATCH (:AS {asn:109})-[{reference_name:'nro.delegated_stats'}]-(cc:Country) RETURN cc,MATCH (:AS {asn: 109})-[:COUNTRY {reference_org:'NRO'}]->(c:Country) RETURN c,True,True,True,False,semantic_equivalent_answer,1.0,1.0,1.0,1.0,1.0,0.375,1,1,2,0,0,"Same answer values: {'US', 'United States of America'}"
52.1,Easy technical prompt,Find the IXP's name and its Country's country_code for IXPs of which the AS with asn 109 is ember of.,"MATCH (:AS {asn:109})-[:MEMBER_OF]-(ix:IXP)--(cc:Country) RETURN ix.name, cc.country_code","MATCH (:AS {asn: 109})-[:MEMBER_OF]->(ixp:IXP)-[:COUNTRY]-(country:Country) RETURN DISTINCT ixp.name, country.country_code",True,True,True,False,semantic_equivalent,1.0,1.0,1.0,1.0,1.0,0.4211,36,10,10,0,0,TP:10 FP:0 FN:0
52.2,Easy general prompt,Get the country codes and names of IXPs where AS109 is present.,"MATCH (:AS {asn:109})-[:MEMBER_OF]-(ix:IXP)--(cc:Country) RETURN ix.name, cc.country_code","MATCH (:AS {asn: 109})-[:MEMBER_OF]->(ixp:IXP)-[:COUNTRY]->(country:Country) RETURN DISTINCT country.country_code, country.name, ixp.name",True,True,True,False,semantic_equivalent_node_property,1.0,1.0,1.0,1.0,1.0,0.381,36,10,17,0,0,Generated returns full nodes (17 values)
53.1,Medium technical prompt,Select the HostName nodes in top 50k rankings that resolves to an IP node which is part of a prefix originated by AS with asn 109.,MATCH (:Ranking)-[r:RANK]-(dn:HostName)--(ip:IP)-[:PART_OF]-(pfx:Prefix)-[:ORIGINATE]-(cisco:AS {asn:109}) WHERE r.rank <= 50000 RETURN dn,"MATCH (:Ranking)-[r:RANK]-(h:HostName)-[:RESOLVES_TO]->(:IP)-[:PART_OF]->(:Prefix)<-[:ORIGINATE]-(:AS {asn: 109})
WHERE r.rank < 50000
RETURN DISTINCT h",True,True,True,False,semantic_equivalent_projection,1.0,1.0,1.0,1.0,1.0,0.5333,38,7,7,0,0,Generated extracts DISTINCT name
53.2,Medium general prompt,Get host names in the top 50k hosted by AS109.,MATCH (:Ranking)-[r:RANK]-(dn:HostName)--(ip:IP)-[:PART_OF]-(pfx:Prefix)-[:ORIGINATE]-(cisco:AS {asn:109}) WHERE r.rank <= 50000 RETURN dn,MATCH (n:AS {asn:109})-[:ORIGINATE]-(p:Prefix)--(i:IP)--(h:HostName)-[r:RANK]-(:Ranking) WHERE r.rank < 50000 RETURN DISTINCT h.name,True,True,True,False,semantic_equivalent,1.0,1.0,1.0,1.0,1.0,0.5172,38,7,7,0,0,TP:7 FP:0 FN:0
54.1,Medium technical prompt,"From the top 10k HostName nodes select HostName nodes that end with '.us' and return the HostName's name, the corresponding IP, prefix, and the AS' asn.","MATCH (:Ranking)-[r:RANK]-(dn:HostName)--(ip:IP)--(pfx:Prefix)-[:ORIGINATE]-(net:AS) WHERE dn.name ENDS WITH '.us' AND r.rank <= 10000 RETURN dn.name, ip.ip, pfx.prefix, net.asn","MATCH (:Ranking)-[r:RANK]-(dn:HostName)-[:RESOLVES_TO]->(ip:IP)-[:PART_OF]->(pfx:Prefix)<-[:ORIGINATE]-(net:AS) WHERE dn.name ENDS WITH '.us' AND r.rank < 10000 RETURN dn.name AS HostName, ip.ip AS IP, pfx.prefix AS Prefix, net.asn AS ASN",True,True,True,False,semantic_equivalent_node_property,1.0,1.0,1.0,1.0,1.0,0.6341,108868,84660,2640,0,0,Generated returns properties (2640 values)
54.2,Medium general prompt,"Get US host names ranked in the top 10k together with their IP, prefix, and ASN.","MATCH (:Ranking)-[r:RANK]-(dn:HostName)--(ip:IP)--(pfx:Prefix)-[:ORIGINATE]-(net:AS) WHERE dn.name ENDS WITH '.us' AND r.rank <= 10000 RETURN dn.name, ip.ip, pfx.prefix, net.asn","MATCH (:Ranking)-[r:RANK]-(dn:HostName), (dn)-[:RESOLVES_TO]->(ip:IP)-[:PART_OF]->(pfx:Prefix)<-[:ORIGINATE]-(net:AS)-[:COUNTRY]->(:Country {country_code: 'US'}) WHERE r.rank < 10000 RETURN dn.name AS HostName, ip.ip AS IP, pfx.prefix AS Prefix, net.asn AS ASN
LIMIT 100",True,True,False,False,no_overlap,0.0,0.0,0.0,0.0,0.0,0.4286,108868,100,0,38,12087,TP:0 FP:38 FN:12087 | No common results
55.1,Medium technical prompt,Select the top 20 AS nodes from Ranking with name 'IHR country ranking: Total AS (RU)' that are in a peer-to-peer relationship and return their asn.,"MATCH (a:AS)-[ra:RANK]->(:Ranking {name: 'IHR country ranking: Total AS (RU)'})<-[rb:RANK]-(b:AS)-[p:PEERS_WITH]-(a) WHERE ra.rank <= 20 AND rb.rank <= 20 AND p.rel = 0 RETURN a.asn, b.asn","MATCH (a:AS)-[r1:RANK]->(ranking:Ranking {name: 'IHR country ranking: Total AS (RU)'})
WHERE r1.rank <= 20
MATCH (b:AS)-[r2:RANK]->(ranking)
WHERE r2.rank <= 20 AND id(a) < id(b)
MATCH (a)-[:PEERS_WITH]-(b)
RETURN a.asn, b.asn",True,True,True,False,semantic_equivalent,1.0,1.0,1.0,1.0,1.0,0.4894,762,633,119,0,0,TP:119 FP:0 FN:0
55.2,Medium general prompt,Return ASN pairs for ASes that are in a peer-to-peer relationship and in the top 20 of IHR’s country ranking for Russia.,"MATCH (a:AS)-[ra:RANK]->(:Ranking {name: 'IHR country ranking: Total AS (RU)'})<-[rb:RANK]-(b:AS)-[p:PEERS_WITH]-(a) WHERE ra.rank <= 20 AND rb.rank <= 20 AND p.rel = 0 RETURN a.asn, b.asn","MATCH (as1:AS)-[r1:RANK]->(rk:Ranking)-[:COUNTRY]->(c:Country)
WHERE toLower(c.name) CONTAINS 'russia' AND rk.name CONTAINS 'IHR country ranking' AND r1.rank <= 20
MATCH (as2:AS)-[r2:RANK]->(rk)-[:COUNTRY]->(c)
WHERE r2.rank <= 20 AND id(as1) < id(as2)
MATCH (as1)-[:PEERS_WITH]-(as2)
RETURN as1.asn AS asn1, as2.asn AS asn2",True,True,True,False,semantic_equivalent_node_property,1.0,1.0,1.0,1.0,1.0,0.2394,762,1084,20,0,0,Generated returns full nodes (20 values)
56.1,Hard technical prompt,Select the  AS nodes for AS node with asn 109 and find the shortest PEERS_WITH relationship to these AS nodes.,"MATCH (a:AS {asn:109})-[h:DEPENDS_ON {af:4}]->(d:AS) WITH a, COLLECT(DISTINCT d) AS dependencies UNWIND dependencies as d MATCH p = allShortestPaths((a)-[:PEERS_WITH*]-(d)) WHERE a.asn <> d.asn AND all(r IN relationships(p) WHERE r.af = 4) AND all(n IN nodes(p) WHERE n IN dependencies) RETURN p","MATCH p=shortestPath((a:AS {asn: 109})-[r:PEERS_WITH*]-(b:AS))
WHERE a <> b
RETURN p
LIMIT 10",True,True,False,False,no_overlap,0.0,0.0,0.0,0.0,0.0,0.2459,1005,10,0,10,117,Path TP:0 FP:10 FN:117 | P:0.000 R:0.000 F1:0.000
56.2,Hard general prompt,Retrieve the topology for AS109's dependencies.,"MATCH (a:AS {asn:109})-[h:DEPENDS_ON {af:4}]->(d:AS) WITH a, COLLECT(DISTINCT d) AS dependencies UNWIND dependencies as d MATCH p = allShortestPaths((a)-[:PEERS_WITH*]-(d)) WHERE a.asn <> d.asn AND all(r IN relationships(p) WHERE r.af = 4) AND all(n IN nodes(p) WHERE n IN dependencies) RETURN p","MATCH (a:AS)-[:DEPENDS_ON]->(as109:AS {asn: 109}), (b:AS)-[:DEPENDS_ON]->(as109), (a)-[p:PEERS_WITH]-(b)
WHERE id(a) < id(b)
RETURN a, p, b",True,True,False,False,generated_empty,0.0,0.0,0.0,0.0,0.0,0.2353,1005,0,0,0,1005,Generated returned no results
